sampleplotid,x,y,measurementdate,g,d,h,v,v.ma,v.ku,v.lp,myear,filename.1,a.date.1,a.window.1,filename.2,a.date.2,a.window.2,v.lp.proc
919107,344432.87,6965848.99,2013,12.5,15.9,12.8,78.48,10.57,57.36,10.55,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113F2.laz,2013-07-27,C,NA,NA,NA,13
919115,348238.06,6965853.16,2013,15.5,11.9,10.6,87.37,76.07,8.13,3.17,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113F4.laz,2013-07-27,C,NA,NA,NA,4
919116,348487.92,6965844.76,2013,25.3,21.4,16.4,202.18,198.83,2.22,1.13,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113F4.laz,2013-07-27,C,NA,NA,NA,1
919117,348741.93,6965848.8,2013,28.8,24.8,18.9,258.01,228.97,29.04,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113F4.laz,2013-07-27,C,NA,NA,NA,0
919121,352290.79,6964856.77,2013,22.1,16.2,16.3,176.75,175.72,0,1.03,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H2.laz,2013-07-27,C,NA,NA,NA,1
919122,352290,6965100,2013,37.6,28.1,24.5,425.8,287.53,96.81,41.46,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H2.laz,2013-07-27,C,NA,NA,NA,10
919128,353293.78,6965839.84,2013,20.6,22.1,18.1,171.58,74.33,0,97.25,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4113H4.laz,2013-07-27,C,NA,NA,NA,57
919131,356586.22,6964845.6,2013,10.5,17.1,14.5,75.21,70,0,5.2,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B2.laz,2013-07-27,C,NA,NA,NA,7
919136,357075.69,6965864.47,2013,12.5,20,16.8,100.63,73.17,6.66,20.8,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B2.laz,2013-07-27,C,NA,NA,NA,21
919137,357328.82,6965849.27,2013,25.7,13.9,13.9,176.06,97.69,33.43,44.94,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B2.laz,2013-07-27,C,NA,NA,NA,26
919138,357593.86,6965847.83,2013,10.1,11,9.7,52.73,52.73,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B2.laz,2013-07-27,C,NA,NA,NA,0
919144,360897.75,6965612.76,2013,17.2,17.6,15.2,129.26,127.6,0,1.66,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B4.laz,2013-07-27,C,NA,NA,NA,1
919148,361888.75,6965854.91,2013,6.1,13.5,7.6,25.89,25.46,0,0.43,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131B4.laz,2013-07-27,C,NA,NA,NA,2
919151,365191.79,6964854.72,2013,7,10.6,8.9,33.81,33.81,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D4.laz,2013-07-27,C,NA,NA,NA,0
919154,365191.86,6965601.64,2013,7.3,14.4,9.6,37.25,36.85,0,0.4,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D4.laz,2013-07-27,C,NA,NA,NA,1
919157,365939.96,6965852.42,2013,22.5,17.8,13.8,154.8,138.6,7.03,9.16,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131D4.laz,2013-07-27,C,NA,NA,NA,6
919161,369485.57,6964843.52,2013,3.7,10.6,6.5,13.99,13.99,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F2.laz,2013-07-27,C,NA,NA,NA,0
919162,369478.17,6965076.07,2013,14.2,19.2,15.6,108.64,108.64,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F2.laz,2013-07-27,C,NA,NA,NA,0
919166,369992.06,6965843.29,2013,4,7.1,4.7,12.41,12.24,0.17,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F2.laz,2013-07-27,C,NA,NA,NA,0
919173,373781.6,6965347.38,2013,19.5,14.7,10.4,105.18,98.71,0.15,6.31,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131F4.laz,2013-07-27,C,NA,NA,NA,6
919176,374290.54,6965855.85,2013,17,10,8.7,80.17,74.01,1.09,5.07,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H2.laz,2013-07-27,C,NA,NA,NA,6
919178,374792.97,6965841.87,2013,13.8,12.6,10.9,77.35,60.18,3.45,13.72,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H2.laz,2013-07-27,C,NA,NA,NA,18
919181,378089.27,6964838.2,2013,16.8,18.4,14.6,119.88,33.54,77.33,9.01,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H4.laz,2013-07-27,C,NA,NA,NA,8
919187,378837.6,6965844.52,2013,7.5,15.3,13,45.28,0,0,45.28,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H4.laz,2013-07-27,C,NA,NA,NA,100
919188,379086.7,6965850.26,2013,12.2,14.6,12.6,72.93,14.4,0.23,58.3,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4131H4.laz,2013-07-27,C,NA,NA,NA,80
919191,382388.78,6964851.01,2013,44.9,28.6,20.5,411.49,0,327.17,84.32,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4133B2.laz,2013-07-27,C,NA,NA,NA,20
919196,382896.68,6965858.62,2013,23.4,20.4,18.1,203.75,136.05,51.18,16.51,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4133B2.laz,2013-07-27,C,NA,NA,NA,8
919197,383146.42,6965853.62,2013,21.5,19.6,17.1,175.86,114.61,0.61,60.64,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4133B4.laz,2013-07-27,C,NA,NA,NA,34
920086,335589.11,6970151.49,2013,13.4,17.8,12,78.28,40.51,12.79,24.98,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114A4.laz,2013-07-20,C,NA,NA,NA,32
920093,339386.36,6969649.31,2013,3.8,12.6,8.7,17.97,17.97,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114C2.laz,2013-07-20,C,NA,NA,NA,0
920094,339368.47,6969894.79,2013,23.5,20.3,16.7,189.52,180.12,0,9.4,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114C2.laz,2013-07-20,C,NA,NA,NA,5
920095,339626.88,6970142.47,2013,36.8,28.6,18.8,322.03,285.18,5.78,31.07,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114C2.laz,2013-07-20,C,NA,NA,NA,10
920096,339877.74,6970169.19,2013,18.6,16.2,13.2,123.11,110.84,0,12.27,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114C2.laz,2013-07-20,C,NA,NA,NA,10
920098,340391.21,6970137.36,2013,17.2,18.1,13.6,116.99,116.99,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114C2.laz,2013-07-20,C,NA,NA,NA,0
920115,348232.47,6970153.14,2013,15.3,17.1,13.4,100.61,52.34,34.19,14.08,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114E4.laz,2013-07-20,C,NA,NA,NA,14
920116,348489.61,6970148.91,2013,8,11.2,8.6,37.81,37.81,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114E4.laz,2013-07-20,C,NA,NA,NA,0
920121,352294.95,6969159.94,2013,18.9,12.2,11.8,109.62,27.09,14.9,67.64,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114G2.laz,2013-07-20,C,NA,NA,NA,62
920122,352280.72,6969397.81,2013,9.7,9.1,7.1,40.04,39.7,0,0.35,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114G2.laz,2013-07-20,C,NA,NA,NA,1
920125,352543.64,6970145.28,2013,21.7,18.7,15.1,160.08,101.67,32.88,25.53,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114G2.laz,2013-07-20,C,NA,NA,NA,16
920128,353294.77,6970154.65,2013,27.3,26.2,19.9,251.18,0,251.18,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114G4.laz,2013-07-20,C,NA,NA,NA,0
920133,356590.03,6969647.69,2013,15.7,26.8,20.4,150.88,102.68,48.19,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A2.laz,2013-07-20,C,NA,NA,NA,0
920134,356588.02,6969907.8,2013,6.5,7.5,7.5,27.05,17.69,4.4,4.96,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A2.laz,2013-07-20,C,NA,NA,NA,18
920135,356827.5,6970154.51,2013,21.8,21.4,16.8,177.02,176.21,0,0.81,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A2.laz,2013-07-20,C,NA,NA,NA,0
920143,360891.97,6969654.41,2013,6.5,16.1,12.6,41.8,41.8,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A4.laz,2013-07-20,C,NA,NA,NA,0
920144,360888.56,6969898.67,2013,6.9,14.7,11.1,39.52,38.61,0,0.91,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A4.laz,2013-07-20,C,NA,NA,NA,2
920145,361138.71,6970152.39,2013,23.6,17.5,16.3,188.66,186.8,0,1.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A4.laz,2013-07-20,C,NA,NA,NA,1
920146,361397.13,6970154.04,2013,26.2,14.9,13.1,173.52,173.52,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A4.laz,2013-07-20,C,NA,NA,NA,0
920147,361633.04,6970146.45,2013,13.2,13.9,12.2,81.18,62.18,0,19.01,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A4.laz,2013-07-20,C,NA,NA,NA,23
920148,361893.61,6970152.71,2013,24.4,18.3,16,191.38,181.83,4.73,4.83,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132A4.laz,2013-07-20,C,NA,NA,NA,3
920158,366190.07,6970147.29,2013,13.7,13.1,10.1,73.69,71.4,0,2.29,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132C4.laz,2013-07-20,C,NA,NA,NA,3
920161,369490.07,6969152.21,2013,1.1,6.7,4.6,3.42,3.42,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132E2.laz,2013-07-20,C,NA,NA,NA,0
920163,369489.07,6969648.86,2013,27.2,17.1,15.6,208.28,110.07,73.36,24.86,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132E2.laz,2013-07-20,C,NA,NA,NA,12
920164,369491.52,6969905.74,2013,16.5,19.5,15.8,127.93,125.92,0,2.01,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132E2.laz,2013-07-20,C,NA,NA,NA,2
920168,370489.87,6970150.69,2013,14.5,21.6,16,112.69,112.37,0,0.31,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132E2.laz,2013-07-20,C,NA,NA,NA,0
920171,373789.78,6969151.36,2013,11.2,13.7,12.2,67.33,24.9,15.5,26.93,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132E4.laz,2013-07-20,C,NA,NA,NA,40
921081,335093.77,6973440,2013,30,24.9,20.2,285.03,199.25,59.44,26.34,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114B3.laz,2013-07-27,C,NA,NA,NA,9
921083,335090.22,6973951.61,2013,19.7,17.5,15.2,140.9,14.69,31.41,94.8,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114B3.laz,2013-07-27,C,NA,NA,NA,67
921087,335836.63,6974465.77,2013,13.4,15.9,13.7,92,69.45,20.55,2,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114B3.laz,2013-07-27,C,NA,NA,NA,2
921095,339634.83,6974455.59,2013,18,16.1,11.6,106.67,103.77,0.67,2.23,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114D1.laz,2013-07-27,C,NA,NA,NA,2
921096,339887.8,6974452.01,2013,23.9,22.5,19.8,225.07,185.58,18.05,21.44,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114D1.laz,2013-07-27,C,NA,NA,NA,10
921097,340143.18,6974460.09,2013,13.4,10.4,7.9,58.76,54.81,0,3.95,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114D1.laz,2013-07-27,C,NA,NA,NA,7
921098,340387.07,6974453.27,2013,8.6,9.9,7.6,37.41,36.81,0,0.6,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114D1.laz,2013-07-27,C,NA,NA,NA,2
921101,343698.02,6973458.78,2013,12.4,15.7,13.8,84.72,69.14,0,15.58,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114D3.laz,2013-07-27,C,NA,NA,NA,18
921105,343938.01,6974450.61,2013,4.8,5.5,4.4,15.32,15.32,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114D3.laz,2013-07-27,C,NA,NA,NA,0
921107,344438.46,6974447.62,2013,32.1,21.6,18.5,285.6,285.6,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114F1.laz,2013-07-27,C,NA,NA,NA,0
921111,347988.48,6973448.19,2013,13.2,9.5,7.2,54.43,47.85,0,6.58,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114F3.laz,2013-07-27,C,NA,NA,NA,12
921113,347989.68,6973953.65,2013,9,10.9,8.9,43.58,43.58,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114F3.laz,2013-07-27,C,NA,NA,NA,0
921114,347989.74,6974198.89,2013,2.4,8.5,5.7,8.51,8.51,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114F3.laz,2013-07-27,C,NA,NA,NA,0
921116,348489.84,6974450.65,2013,1.3,6.4,4.2,4.12,3.67,0,0.45,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114F3.laz,2013-07-27,C,NA,NA,NA,11
921117,348736.95,6974453.97,2013,15.8,12.8,11,91.35,89.18,1.79,0.38,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114F3.laz,2013-07-27,C,NA,NA,NA,0
921118,348988.03,6974454.91,2013,5.4,10,6.5,20.68,17.88,2.48,0.32,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114F3.laz,2013-07-27,C,NA,NA,NA,2
921121,352285.54,6973447.58,2013,19.4,14.7,9.3,95.58,89.5,0,6.08,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114H1.laz,2013-07-27,C,NA,NA,NA,6
921122,352290.18,6973703,2013,11.3,14.3,11.1,65.64,57.17,0,8.47,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114H1.laz,2013-07-27,C,NA,NA,NA,13
921123,352282.23,6973949.81,2013,17.2,21,17,141.82,87.54,54.28,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114H1.laz,2013-07-27,C,NA,NA,NA,0
921125,352536.1,6974450.98,2013,31.3,20.4,18.8,284.13,85.66,143.67,54.79,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114H1.laz,2013-07-27,C,NA,NA,NA,19
921127,353041.41,6974446.94,2013,17.3,16,13.1,113.03,97.68,0,15.35,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114H3.laz,2013-07-27,C,NA,NA,NA,14
921133,356582.86,6973959.05,2013,27.1,14.7,13.7,184.67,134.82,10.74,39.11,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B1.laz,2013-07-27,C,NA,NA,NA,21
921134,356587.47,6974200,2013,11.1,21.3,16.4,85.78,49.2,1.25,35.34,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B1.laz,2013-07-27,C,NA,NA,NA,41
921141,360884.91,6973450.52,2013,33.2,21.4,17.2,270.78,178.27,28.12,64.39,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B3.laz,2013-07-27,C,NA,NA,NA,24
921142,360893.22,6973700.86,2013,28.7,18.3,14.6,201.4,81.71,66.73,52.96,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B3.laz,2013-07-27,C,NA,NA,NA,26
921143,360895.82,6973966.23,2013,25.5,19,15.6,191.91,114.23,30.74,46.94,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B3.laz,2013-07-27,C,NA,NA,NA,24
921144,360888.96,6974210.16,2013,18.6,15.3,11.5,108.26,89.33,0,18.93,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B3.laz,2013-07-27,C,NA,NA,NA,17
921147,361638.6,6974456.07,2013,12.5,14.8,11,71.28,70.28,0.59,0.41,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B3.laz,2013-07-27,C,NA,NA,NA,1
921148,361891.06,6974450.88,2013,17.5,20.4,15.9,129.19,9.83,76.86,42.51,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132B3.laz,2013-07-27,C,NA,NA,NA,33
921154,365190.24,6974197.57,2013,14.1,19.9,15.1,103.18,61.5,34.24,7.44,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132D3.laz,2013-07-27,C,NA,NA,NA,7
921157,365935.38,6974456.59,2013,17.2,14.3,11.8,101.93,75.54,4.16,22.23,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132D3.laz,2013-07-27,C,NA,NA,NA,22
921158,366188.43,6974451.89,2013,10.8,18.8,14.8,78.71,78.21,0,0.5,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132D3.laz,2013-07-27,C,NA,NA,NA,1
921161,369488.05,6973450.23,2013,15.2,14.4,10.7,84.97,83.83,0,1.14,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132F1.laz,2013-07-27,C,NA,NA,NA,1
921165,369737.14,6974446.81,2013,10,22.7,17.5,82.85,69.15,0,13.7,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132F1.laz,2013-07-27,C,NA,NA,NA,17
921171,373794.09,6973456.01,2013,34.7,27.6,20.2,317.5,33.24,243.63,40.64,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132F3.laz,2013-07-27,C,NA,NA,NA,13
921174,373782.09,6974202.66,2013,20.8,29.9,16.8,165.06,159.22,0,5.84,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4132F3.laz,2013-07-27,C,NA,NA,NA,4
922081,335095.57,6977733.6,2013,17.7,23.2,19.9,165.65,113.17,21.78,30.7,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114B4.laz,2013-07-27,C,NA,NA,NA,19
922085,335339.54,6978757.17,2013,6.2,10.9,6,22.68,22.68,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4123A3.laz,2013-07-17,C,NA,NA,NA,0
922086,335585.42,6978744.69,2013,10.1,10.6,7.9,45.04,45.04,0,0,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4123A3.laz,2013-07-17,C,NA,NA,NA,0
922088,336088.58,6978743.64,2013,11.4,19.3,13.9,76.26,57.93,0,18.33,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4123A3.laz,2013-07-17,C,NA,NA,NA,24
922093,339387.52,6978251.38,2013,27.2,23.9,18.8,244.4,234.51,0,9.89,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4123C1.laz,2013-07-17,C,NA,NA,NA,4
922095,339628.08,6978755.4,2013,20.6,19.5,18.2,174.06,0,0,174.06,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4123C1.laz,2013-07-17,C,NA,NA,NA,100
922097,340146.98,6978741.92,2013,25.7,23.6,18,220.99,189.58,19.81,11.59,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4123C1.laz,2013-07-17,C,NA,NA,NA,5
922101,343693.02,6977751.16,2013,17.4,14.6,12.7,111.11,92.88,0,18.22,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4114D4.laz,2013-07-27,C,NA,NA,NA,16
922103,343688.79,6978251.24,2013,19.5,18.9,15.5,147.91,135.31,0,12.6,2013,/wrk/project_ogiir-csc/mml/laserkeilaus/2008_17_automaattinen/2013/20130115_BLOM_ahtari_block1_kesa/1/P4123C3.laz,2013-07-17,C,NA,NA,NA,9
